1,1,ART1800,AL216,フランス文学・文化概論,澤田　直 桑瀬　章二郎 坂本　浩也 菅谷　憲興 横山　安由美,1,3,1,5322,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL216&value(crclumcd)=,2016
1,1,ART2413,その他,英語文献講読12,宮内　洋平,1,3,2,4256,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL382&value(crclumcd)=,2016
1,1,ART1500,AL224,日本史概論1,高木　徳郎,2,3,2,8101,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL224&value(crclumcd)=,2016
1,1,ART2210,抽選登録,音楽学演習2,佐々木　勉,2,3,3,5324,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL106&value(crclumcd)=,2016
1,1,ART1410,AL207,ギリシア語1,吉田　俊一郎,1,3,3,5509,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL207&value(crclumcd)=,2016
1,1,ART1410,AL208,ギリシア語2,吉田　俊一郎,2,3,3,5509,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL208&value(crclumcd)=,2016
1,1,ART2413,その他,英語文献講読10,石川　太郎,2,3,4,6202,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL380&value(crclumcd)=,2016
1,1,ART2413,その他,英語文献講読15,笠原　一郎,1,3,4,6201,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL385&value(crclumcd)=,2016
1,1,ART2413,その他,英語文献講読16,笠原　一郎,2,3,4,6201,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL386&value(crclumcd)=,2016
1,1,ART1300,AL219,漢文学概論,原　克昭,1,3,4,8101,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL219&value(crclumcd)=,2016
1,1,ART1800,AL201,心理学1,山崎　寛恵,1,4,1,AB01,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL201&value(crclumcd)=,2016
1,1,ART1600,AL226,超域文化学概論,丸山　浩明 栗田　和明 松原　宏之 野中　健一 山下　王世,1,4,1,MB01,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL226&value(crclumcd)=,2016
1,1,ART2410,抽選登録,英語文献講読8,山本　洋平,2,4,2,7204,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL378&value(crclumcd)=,2016
1,1,ART2413,その他,英語文献講読14,レイゼル，Ｍ．,1,4,3,5208,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL384&value(crclumcd)=,2016
1,1,ART1500,AL223,世界史概論2,石井　規衛,2,4,3,8101,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL223&value(crclumcd)=,2016
1,1,ART1410,AL351,ヘブライ語1,宮崎　修二,1,4,3,5402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL351&value(crclumcd)=,2016
1,1,ART1410,AL352,ヘブライ語2,宮崎　修二,2,4,3,5402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL352&value(crclumcd)=,2016
1,1,ART1300,AL220,日本文学概論,吉田　恵理,2,4,4,ﾀｯｶｰ,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL220&value(crclumcd)=,2016
1,1,ART1700,AL230,教育と宗教,市川　誠,2,4,5,M202,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL230&value(crclumcd)=,2016
1,1,ART3820,抽選登録,実作･実践研究1,井川　耕一郎,1,4,5,5209,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL109&value(crclumcd)=,2016
1,1,ART1800,AL112,実作･実践講義2,三輪　健仁,2,4,5,D401,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL112&value(crclumcd)=,2016
1,1,ART1700,AL227,教育制度・政策論,日永　龍彦,2,5,2,M201,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL227&value(crclumcd)=,2016
1,1,ART1700,AL229,教育と福祉,星加　良司,1,5,2,5123,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL229&value(crclumcd)=,2016
1,1,ART1800,抽選登録,情報処理2,新井　葉子,2,5,2,8303,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL204&value(crclumcd)=,2016
1,1,ART2410,抽選登録,英語文献講読1,木口　圭子,1,5,3,1102,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL371&value(crclumcd)=,2016
1,1,ART2410,抽選登録,英語文献講読2,木口　圭子,2,5,3,1102,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL372&value(crclumcd)=,2016
1,1,ART2413,その他,英語文献講読9,野崎　将俊,1,5,4,6405,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL379&value(crclumcd)=,2016
1,1,ART1820,抽選登録,情報処理(PCプレゼンテーション)3b,新井　葉子,1,5,4,8402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL251&value(crclumcd)=,2016
1,1,ART1820,抽選登録,情報処理(PCプレゼンテーション)4b,新井　葉子,2,5,4,8402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL252&value(crclumcd)=,2016
1,1,ART1410,AL209,ラテン語1,村上　寛,1,5,4,D501,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL209&value(crclumcd)=,2016
1,1,ART1410,AL210,ラテン語2,村上　寛,2,5,5,5402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL210&value(crclumcd)=,2016
1,1,ART1800,抽選登録,情報処理1,小山　洋行,1,6,2,8303,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL203&value(crclumcd)=,2016
