1,2,nil,AA319,キリスト教文化講義19,宮崎　光,1,5,1,X304,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA319&value(crclumcd)=,2016
1,2,CHS2803,AA375,キリスト教学講義21,シンベーニ,1,5,4,M301,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA375&value(crclumcd)=,2016
1,2,CHS2803,AA376,キリスト教学講義22,新保　淳乃,2,5,4,5323,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA376&value(crclumcd)=,2016
1,2,nil,AA307,キリスト教文化講義7,シンベーニ,1,5,4,M301,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA307&value(crclumcd)=,2016
1,2,nil,AA308,キリスト教文化講義8,新保　淳乃,2,5,4,5323,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA308&value(crclumcd)=,2016
1,2,CHS3813,AA211,キリスト教学文献講読1,深田　麻里亜,2,5,4,6210,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA211&value(crclumcd)=,2016
1,2,CHS2813,自動登録,キリスト教学基礎演習A2a,阿部　善彦,2,5,5,1204,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA051&value(crclumcd)=,2016
1,2,CHS2800,AA501,世界史,四日市　康博,2,5,5,4342,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA501&value(crclumcd)=,2016
1,2,nil,AA205,ヘブライ語3,飯郷　友康,2,5,5,1103,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA205&value(crclumcd)=,2016
1,2,CHS3813,AA216,ヘブライ語文献講読,飯郷　友康,2,5,5,1103,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA216&value(crclumcd)=,2016
1,2,CHS2800,AA502,日本史,戸川　点,1,6,2,5323,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA502&value(crclumcd)=,2016
