11,34,CMP2500,多彩５ 主総Ａ５,情報科学Ａ,佐藤　尚,2,1,2,5121,1,2006年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FE125&value(crclumcd)=,2016
11,34,CMP2500,多彩５ 主総Ａ５,情報科学Ｂ,佐藤　尚,1,1,2,4402,1,2006年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FE126&value(crclumcd)=,2016
11,34,CMP2200,多彩２ 主総Ａ２,情報と倫理,高橋　慈子,1,1,2,8304,1,2006年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB120&value(crclumcd)=,2016
11,34,CMP2500,多彩５ 主総Ａ５,数学の世界,大下　範幸,2,1,2,8201,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FE102&value(crclumcd)=,2016
11,34,CMP2100,多彩１ 主総Ａ１,スペイン語圏の文化,久野　量一,2,1,2,N323,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FA026&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ２(アダプテッドスポーツ),安藤　佳代子,1,1,2,NTA1,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI703&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ２(はじめてのマラソン),沼澤　秀雄,2,1,2,NSTD,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI713&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ２(トレーニング),岡田　純一,1,1,2,PB12,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI728&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ２(トレーニング),岡田　純一,2,1,2,PB12,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI761&value(crclumcd)=,2016
11,34,CMP1210,スポーツ,スポーツプログラムＡ(はじめてのバレエ),大石　友子,1,1,2,NTE1,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI101&value(crclumcd)=,2016
11,34,CMP1210,スポーツ,スポーツプログラムＡ(バドミントン),笛木　寛,1,1,2,PB21,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI111&value(crclumcd)=,2016
11,34,CMP1210,スポーツ,スポーツプログラムＦ(バドミントン),笛木　寛,2,1,2,PB21,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI211&value(crclumcd)=,2016
11,34,CMP2300,多彩３ 主総Ａ３,日本の音楽,三浦　裕子,1,1,2,N313,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FC402&value(crclumcd)=,2016
11,34,CMP2300,多彩３ 主総Ａ３,日本の音楽,三浦　裕子,2,1,2,5324,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FC502&value(crclumcd)=,2016
11,34,CMP2300,多彩３ 主総Ａ３,美術の歴史,井口　俊,1,1,2,N336,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FC003&value(crclumcd)=,2016
11,34,CMP2200,領域Ａ,経営学入門,岩下　仁,2,1,3,8202,1,2015年度以前1年次入学者対象科目 経営学部所属学生履修不可,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FF717&value(crclumcd)=,2016
11,34,CMP2100,総Ａ２,ジェンダーとキリスト教,古澤　有峰,2,1,3,8201,1,2011年度以前1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB902&value(crclumcd)=,2016
11,34,CMP2100,立教Ａ,ジェンダーとキリスト教,古澤　有峰,2,1,3,8201,1,2012～2015年度1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FH703&value(crclumcd)=,2016
11,34,CMP2100,領域Ａ,哲学への招待,梅原　宏司,1,1,3,8201,1,2015年度以前1年次入学者対象科目 文学部所属学生履修不可,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FF703&value(crclumcd)=,2016
11,34,CMP2300,領域Ａ,文学への招待,高木　葉子,2,1,3,X304,1,2015年度以前1年次入学者対象科目 文学部所属学生履修不可,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FF729&value(crclumcd)=,2016
11,34,CMP2200,領域Ａ,法への招待,山口　敬介,1,1,3,5121,1,2015年度以前1年次入学者対象科目 法学部所属学生履修不可,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FF712&value(crclumcd)=,2016
11,34,CMP2510,主総Ｂ,立教ＯＢＯＧの「社長の履歴書」,須永　徳武井田　純一郎,2,1,3,D201,1,2015年度以前1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FG715&value(crclumcd)=,2016
11,34,CMP2331,多彩３ 主総Ａ３,Ｊａｐａｎｅｓｅ　Ｃｕｌｔｕｒｅ　２,レイゼル，Ｍ．,2,1,3,9B03,1,TOEIC700点相当以上の英語力を有していることを前提に授業を実施する,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FC505&value(crclumcd)=,2016
11,34,CMP2231,多彩２ 主総Ａ２,Ｊａｐａｎｅｓｅ　Ｓｏｃｉｅｔｙ１,レイゼル，Ｍ．,1,1,3,9B03,1,TOEIC700点相当以上の英語力を有していることを前提に授業を実施する,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB517&value(crclumcd)=,2016
11,34,CMP2200,多彩２ 主総Ａ２,グローバル社会における法と政治,荻村　慎一郎,2,1,3,N215,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB005&value(crclumcd)=,2016
11,34,CMP2500,多彩５ 主総Ａ５,自然と人間の共生,辻　英之,2,1,3,N8B1,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FE017&value(crclumcd)=,2016
